,DataOwnerCode,OperatingDay,LinePlanningNumber,JourneyNumber,ReinforcementNumber,TimingLinkOrder,UserStopCodeBegin,UserStopCodeEnd,Occupancy,VehicleType,TotalNumberOfCoaches,Seats,Occupied Seats
2246,Keo,2024-10-12,,8543,0,1,ZL,KPN,2,FLIRT,4,228,0
2247,Keo,2024-10-12,,8544,0,1,KPN,ZL,2,FLIRT,4,228,0
2248,Keo,2024-10-12,,8545,0,1,ZL,KPN,2,FLIRT,4,228,0
2249,Keo,2024-10-12,,8546,0,1,KPN,ZL,2,FLIRT,4,228,0
2250,Keo,2024-10-12,,8547,0,1,ZL,KPN,2,FLIRT,4,228,0
2251,Keo,2024-10-12,,8548,0,1,KPN,ZL,2,FLIRT,4,228,0
2252,Keo,2024-10-12,,8549,0,1,ZL,KPN,2,FLIRT,4,228,0
2253,Keo,2024-10-12,,8550,0,1,KPN,ZL,2,FLIRT,4,228,0
2254,Keo,2024-10-12,,8551,0,1,ZL,KPN,2,FLIRT,4,228,0
2255,Keo,2024-10-12,,8552,0,1,KPN,ZL,2,FLIRT,4,228,0
2256,Keo,2024-10-12,,8553,0,1,ZL,KPN,2,FLIRT,4,228,0
2257,Keo,2024-10-12,,8554,0,1,KPN,ZL,2,FLIRT,4,228,0
2258,Keo,2024-10-12,,8555,0,1,ZL,KPN,2,FLIRT,4,228,0
2259,Keo,2024-10-12,,8556,0,1,KPN,ZL,2,FLIRT,4,228,0
2260,Keo,2024-10-12,,8557,0,1,ZL,KPN,2,FLIRT,4,228,0
2261,Keo,2024-10-12,,8558,0,1,KPN,ZL,2,FLIRT,4,228,0
2262,Keo,2024-10-12,,8559,0,1,ZL,KPN,2,FLIRT,4,228,0
2263,Keo,2024-10-12,,8560,0,1,KPN,ZL,2,FLIRT,4,228,0
2264,Keo,2024-10-12,,8561,0,1,ZL,KPN,2,FLIRT,4,228,0
2265,Keo,2024-10-12,,8562,0,1,KPN,ZL,2,FLIRT,4,228,0
2266,Keo,2024-10-12,,8563,0,1,ZL,KPN,2,FLIRT,4,228,0
2267,Keo,2024-10-12,,8564,0,1,KPN,ZL,2,FLIRT,4,228,0
2268,Keo,2024-10-12,,8565,0,1,ZL,KPN,2,FLIRT,4,228,0
2269,Keo,2024-10-12,,8566,0,1,KPN,ZL,2,FLIRT,4,228,0
2270,Keo,2024-10-12,,8567,0,1,ZL,KPN,2,FLIRT,4,228,0
2271,Keo,2024-10-12,,8568,0,1,KPN,ZL,2,FLIRT,4,228,0
2272,Keo,2024-10-12,,8569,0,1,ZL,KPN,2,FLIRT,4,228,0
2273,Keo,2024-10-12,,8570,0,1,KPN,ZL,2,FLIRT,4,228,0
2274,Keo,2024-10-12,,8571,0,1,ZL,KPN,2,FLIRT,4,228,0
2275,Keo,2024-10-12,,8572,0,1,KPN,ZL,2,FLIRT,4,228,0
2276,Keo,2024-10-12,,8573,0,1,ZL,KPN,2,FLIRT,4,228,0
2277,Keo,2024-10-12,,8574,0,1,KPN,ZL,2,FLIRT,4,228,0
2278,Keo,2024-10-12,,8575,0,1,ZL,KPN,2,FLIRT,4,228,0
2279,Keo,2024-10-12,,8576,0,1,KPN,ZL,2,FLIRT,4,228,0
2280,Keo,2024-10-12,,8577,0,1,ZL,KPN,2,FLIRT,4,228,0
2281,Keo,2024-10-12,,8578,0,1,KPN,ZL,2,FLIRT,4,228,0
2282,Keo,2024-10-12,,8579,0,1,ZL,KPN,2,FLIRT,4,228,0
2283,Keo,2024-10-12,,8580,0,1,KPN,ZL,2,FLIRT,4,228,0
2284,Keo,2024-10-12,,8581,0,1,ZL,KPN,2,FLIRT,4,228,0
2285,Keo,2024-10-12,,8582,0,1,KPN,ZL,2,FLIRT,4,228,0
2286,Keo,2024-10-12,,8583,0,1,ZL,KPN,2,FLIRT,4,228,0
2287,Keo,2024-10-12,,8584,0,1,KPN,ZL,2,FLIRT,4,228,0
2288,Keo,2024-10-12,,8585,0,1,ZL,KPN,2,FLIRT,4,228,0
2289,Keo,2024-10-12,,8586,0,1,KPN,ZL,2,FLIRT,4,228,0
2290,Keo,2024-10-12,,8587,0,1,ZL,KPN,2,FLIRT,4,228,0
2291,Keo,2024-10-12,,8588,0,1,KPN,ZL,2,FLIRT,4,228,0
2292,Keo,2024-10-12,,8590,0,1,KPN,ZL,2,FLIRT,4,228,0
2293,Keo,2024-10-12,,8592,0,1,KPN,ZL,2,FLIRT,4,228,0
2294,Keo,2024-10-13,,7919,0,1,ZL,ES,2,FLIRT,3,171,0
2295,Keo,2024-10-13,,7921,0,1,ZL,ES,2,FLIRT,3,171,0
2296,Keo,2024-10-13,,7923,0,1,ZL,ES,2,FLIRT,3,171,0
2297,Keo,2024-10-13,,7925,0,1,ZL,ES,2,FLIRT,3,171,0
2298,Keo,2024-10-13,,7926,0,1,ES,ZL,2,FLIRT,3,171,0
2299,Keo,2024-10-13,,7927,0,1,ZL,ES,2,FLIRT,3,171,0
2300,Keo,2024-10-13,,7928,0,1,ES,ZL,2,FLIRT,3,171,0
2301,Keo,2024-10-13,,7929,0,1,ZL,ES,2,FLIRT,3,171,0
2302,Keo,2024-10-13,,7930,0,1,ES,ZL,2,FLIRT,3,171,0
2303,Keo,2024-10-13,,7931,0,1,ZL,ES,2,FLIRT,4,228,0
2304,Keo,2024-10-13,,7932,0,1,ES,ZL,2,FLIRT,3,171,0
2305,Keo,2024-10-13,,7933,0,1,ZL,ES,2,FLIRT,3,171,0
2306,Keo,2024-10-13,,7934,0,1,ES,ZL,2,FLIRT,3,171,0
2307,Keo,2024-10-13,,7935,0,1,ZL,ES,2,FLIRT,3,171,0
2308,Keo,2024-10-13,,7936,0,1,ES,ZL,2,FLIRT,3,171,0
2309,Keo,2024-10-13,,7937,0,1,ZL,ES,2,FLIRT,3,171,0
2310,Keo,2024-10-13,,7938,0,1,ES,ZL,2,FLIRT,3,171,0
2311,Keo,2024-10-13,,7939,0,1,ZL,ES,2,FLIRT,3,171,0
2312,Keo,2024-10-13,,7940,0,1,ES,ZL,2,FLIRT,3,171,0
2313,Keo,2024-10-13,,7941,0,1,ZL,ES,2,FLIRT,4,228,0
2314,Keo,2024-10-13,,7942,0,1,ES,ZL,2,FLIRT,3,171,0
2315,Keo,2024-10-13,,7943,0,1,ZL,ES,2,FLIRT,3,171,0
2316,Keo,2024-10-13,,7944,0,1,ES,ZL,2,FLIRT,4,228,0
2317,Keo,2024-10-13,,7945,0,1,ZL,ES,2,FLIRT,3,171,0
2318,Keo,2024-10-13,,7946,0,1,ES,ZL,2,FLIRT,3,171,0
2319,Keo,2024-10-13,,7947,0,1,ZL,ES,2,FLIRT,3,171,0
2320,Keo,2024-10-13,,7948,0,1,ES,ZL,2,FLIRT,3,171,0
2321,Keo,2024-10-13,,7949,0,1,ZL,ES,2,FLIRT,3,171,0
2322,Keo,2024-10-13,,7950,0,1,ES,ZL,2,FLIRT,3,171,0
2323,Keo,2024-10-13,,7951,0,1,ZL,ES,2,FLIRT,4,228,0
2324,Keo,2024-10-13,,7952,0,1,ES,ZL,2,FLIRT,3,171,0
2325,Keo,2024-10-13,,7953,0,1,ZL,ES,2,FLIRT,3,171,0
2326,Keo,2024-10-13,,7954,0,1,ES,ZL,2,FLIRT,4,228,0
2327,Keo,2024-10-13,,7955,0,1,ZL,ES,2,FLIRT,3,171,0
2328,Keo,2024-10-13,,7956,0,1,ES,ZL,2,FLIRT,3,171,0
2329,Keo,2024-10-13,,7957,0,1,ZL,ES,2,FLIRT,3,171,0
2330,Keo,2024-10-13,,7958,0,1,ES,ZL,2,FLIRT,3,171,0
2331,Keo,2024-10-13,,7959,0,1,ZL,ES,2,FLIRT,3,171,0
2332,Keo,2024-10-13,,7960,0,1,ES,ZL,2,FLIRT,3,171,0
2333,Keo,2024-10-13,,7961,0,1,ZL,ES,2,FLIRT,4,228,0
2334,Keo,2024-10-13,,7962,0,1,ES,ZL,2,FLIRT,3,171,0
2335,Keo,2024-10-13,,7963,0,1,ZL,ES,2,FLIRT,3,171,0
2336,Keo,2024-10-13,,7964,0,1,ES,ZL,2,FLIRT,4,228,0
2337,Keo,2024-10-13,,7965,0,1,ZL,ES,2,FLIRT,3,171,0
2338,Keo,2024-10-13,,7966,0,1,ES,ZL,2,FLIRT,3,171,0
2339,Keo,2024-10-13,,7967,0,1,ZL,ES,2,FLIRT,4,228,0
2340,Keo,2024-10-13,,7968,0,1,ES,ZL,2,FLIRT,3,171,0
2341,Keo,2024-10-13,,7969,0,1,ZL,ES,2,FLIRT,6,342,0
2342,Keo,2024-10-13,,7970,0,1,ES,ZL,2,FLIRT,4,228,0
2343,Keo,2024-10-13,,7971,0,1,ZL,ES,2,FLIRT,4,228,0
2344,Keo,2024-10-13,,7972,0,1,ES,ZL,2,FLIRT,6,342,0
2345,Keo,2024-10-13,,7973,0,1,ZL,ES,2,FLIRT,3,171,0
2346,Keo,2024-10-13,,7974,0,1,ES,ZL,2,FLIRT,4,228,0
2347,Keo,2024-10-13,,7975,0,1,ZL,ES,2,FLIRT,3,171,0
2348,Keo,2024-10-13,,7976,0,1,ES,ZL,2,FLIRT,3,171,0
2349,Keo,2024-10-13,,7977,0,1,ZL,ES,2,FLIRT,4,228,0
2350,Keo,2024-10-13,,7978,0,1,ES,ZL,2,FLIRT,3,171,0
2351,Keo,2024-10-13,,7979,0,1,ZL,ES,2,FLIRT,3,171,0
2352,Keo,2024-10-13,,7980,0,1,ES,ZL,2,FLIRT,4,228,0
2353,Keo,2024-10-13,,7981,0,1,ZL,ES,2,FLIRT,3,171,0
2354,Keo,2024-10-13,,7982,0,1,ES,ZL,2,FLIRT,3,171,0
2355,Keo,2024-10-13,,7983,0,1,ZL,ES,2,FLIRT,3,171,0
2356,Keo,2024-10-13,,7984,0,1,ES,ZL,2,FLIRT,3,171,0
2357,Keo,2024-10-13,,7986,0,1,ES,ZL,2,FLIRT,3,171,0
2358,Keo,2024-10-13,,7988,0,1,ES,ZL,2,FLIRT,3,171,0
2359,Keo,2024-10-13,,7990,0,1,ES,ZL,2,FLIRT,4,228,0
2360,Keo,2024-10-13,,31309,0,1,AMF,ED,2,FLIRT,3,171,0
2361,Keo,2024-10-13,,31310,0,1,ED,AMF,2,FLIRT,3,171,0
2362,Keo,2024-10-13,,31311,0,1,AMF,ED,2,FLIRT,3,171,0
2363,Keo,2024-10-13,,31312,0,1,ED,AMF,2,FLIRT,3,171,0
2364,Keo,2024-10-13,,31313,0,1,AMF,ED,2,FLIRT,3,171,0
2365,Keo,2024-10-13,,31314,0,1,ED,AMF,2,FLIRT,3,171,0
2366,Keo,2024-10-13,,31315,0,1,AMF,ED,2,FLIRT,3,171,0
2367,Keo,2024-10-13,,31316,0,1,ED,AMF,2,FLIRT,3,171,0
2368,Keo,2024-10-13,,31317,0,1,AMF,ED,2,FLIRT,3,171,0
2369,Keo,2024-10-13,,31318,0,1,ED,AMF,2,FLIRT,3,171,0
2370,Keo,2024-10-13,,31319,0,1,AMF,ED,2,FLIRT,3,171,0
2371,Keo,2024-10-13,,31320,0,1,ED,AMF,2,FLIRT,3,171,0
2372,Keo,2024-10-13,,31321,0,1,AMF,ED,2,FLIRT,3,171,0
2373,Keo,2024-10-13,,31322,0,1,ED,AMF,2,FLIRT,3,171,0
2374,Keo,2024-10-13,,31323,0,1,AMF,ED,2,FLIRT,3,171,0
2375,Keo,2024-10-13,,31324,0,1,ED,AMF,2,FLIRT,3,171,0
2376,Keo,2024-10-13,,31325,0,1,AMF,ED,2,FLIRT,3,171,0
2377,Keo,2024-10-13,,31326,0,1,ED,AMF,2,FLIRT,3,171,0
2378,Keo,2024-10-13,,31327,0,1,AMF,ED,2,FLIRT,3,171,0
2379,Keo,2024-10-13,,31328,0,1,ED,AMF,2,FLIRT,3,171,0
2380,Keo,2024-10-13,,31329,0,1,AMF,ED,2,FLIRT,3,171,0
2381,Keo,2024-10-13,,31330,0,1,ED,AMF,2,FLIRT,3,171,0
2382,Keo,2024-10-13,,31331,0,1,AMF,ED,2,FLIRT,3,171,0
2383,Keo,2024-10-13,,31332,0,1,ED,AMF,2,FLIRT,3,171,0
2384,Keo,2024-10-13,,31333,0,1,AMF,ED,2,FLIRT,3,171,0
2385,Keo,2024-10-13,,31334,0,1,ED,AMF,2,FLIRT,3,171,0
2386,Keo,2024-10-13,,31335,0,1,AMF,ED,2,FLIRT,3,171,0
2387,Keo,2024-10-13,,31336,0,1,ED,AMF,2,FLIRT,3,171,0
2388,Keo,2024-10-13,,31337,0,1,AMF,ED,2,FLIRT,3,171,0
2389,Keo,2024-10-13,,31338,0,1,ED,AMF,2,FLIRT,3,171,0
2390,Keo,2024-10-13,,31339,0,1,AMF,ED,2,FLIRT,3,171,0
2391,Keo,2024-10-13,,31340,0,1,ED,AMF,2,FLIRT,3,171,0
2392,Keo,2024-10-13,,31341,0,1,AMF,ED,2,FLIRT,3,171,0
2393,Keo,2024-10-13,,31342,0,1,ED,AMF,2,FLIRT,3,171,0
2394,Keo,2024-10-13,,31343,0,1,AMF,ED,2,FLIRT,3,171,0
2395,Keo,2024-10-13,,31344,0,1,ED,AMF,2,FLIRT,3,171,0
2396,Keo,2024-10-13,,31345,0,1,AMF,ED,2,FLIRT,3,171,0
2397,Keo,2024-10-13,,31346,0,1,ED,AMF,2,FLIRT,3,171,0
2398,Keo,2024-10-13,,31347,0,1,AMF,ED,2,FLIRT,3,171,0
2399,Keo,2024-10-13,,31348,0,1,ED,AMF,2,FLIRT,3,171,0
2400,Keo,2024-10-13,,31349,0,1,AMF,ED,2,FLIRT,3,171,0
2401,Keo,2024-10-13,,31350,0,1,ED,AMF,2,FLIRT,3,171,0
2402,Keo,2024-10-13,,31351,0,1,AMF,ED,2,FLIRT,3,171,0
2403,Keo,2024-10-13,,31352,0,1,ED,AMF,2,FLIRT,3,171,0
2404,Keo,2024-10-13,,31353,0,1,AMF,ED,2,FLIRT,3,171,0
2405,Keo,2024-10-13,,31354,0,1,ED,AMF,2,FLIRT,3,171,0
2406,Keo,2024-10-13,,31355,0,1,AMF,ED,2,FLIRT,3,171,0
2407,Keo,2024-10-13,,31356,0,1,ED,AMF,2,FLIRT,3,171,0
2408,Keo,2024-10-13,,31357,0,1,AMF,ED,2,FLIRT,3,171,0
2409,Keo,2024-10-13,,31358,0,1,ED,AMF,2,FLIRT,3,171,0
2410,Keo,2024-10-13,,31359,0,1,AMF,ED,2,FLIRT,3,171,0
2411,Keo,2024-10-13,,31360,0,1,ED,AMF,2,FLIRT,3,171,0
2412,Keo,2024-10-13,,31361,0,1,AMF,ED,2,FLIRT,3,171,0
2413,Keo,2024-10-13,,31362,0,1,ED,AMF,2,FLIRT,3,171,0
2414,Keo,2024-10-13,,31363,0,1,AMF,ED,2,FLIRT,3,171,0
2415,Keo,2024-10-13,,31364,0,1,ED,AMF,2,FLIRT,3,171,0
2416,Keo,2024-10-13,,31365,0,1,AMF,ED,2,FLIRT,3,171,0
2417,Keo,2024-10-13,,31366,0,1,ED,AMF,2,FLIRT,3,171,0
2418,Keo,2024-10-13,,31367,0,1,AMF,ED,2,FLIRT,3,171,0
2419,Keo,2024-10-13,,31368,0,1,ED,AMF,2,FLIRT,3,171,0
2420,Keo,2024-10-13,,31369,0,1,AMF,ED,2,FLIRT,3,171,0
2421,Keo,2024-10-13,,31370,0,1,ED,AMF,2,FLIRT,3,171,0
2422,Keo,2024-10-13,,31371,0,1,AMF,ED,2,FLIRT,3,171,0
2423,Keo,2024-10-13,,31372,0,1,ED,AMF,2,FLIRT,3,171,0
2424,Keo,2024-10-13,,31373,0,1,AMF,ED,2,FLIRT,3,171,0
2425,Keo,2024-10-13,,31374,0,1,ED,AMF,2,FLIRT,3,171,0
2426,Keo,2024-10-13,,31375,0,1,AMF,ED,2,FLIRT,3,171,0
2427,Keo,2024-10-13,,31376,0,1,ED,AMF,2,FLIRT,3,171,0
2428,Keo,2024-10-13,,8511,0,1,ZL,KPN,2,FLIRT,4,228,0
2429,Keo,2024-10-13,,8513,0,1,ZL,KPN,2,FLIRT,4,228,0
2430,Keo,2024-10-13,,8515,0,1,ZL,KPN,2,FLIRT,4,228,0
2431,Keo,2024-10-13,,8516,0,1,KPN,ZL,2,FLIRT,4,228,0
2432,Keo,2024-10-13,,8517,0,1,ZL,KPN,2,FLIRT,4,228,0
2433,Keo,2024-10-13,,8518,0,1,KPN,ZL,2,FLIRT,4,228,0
2434,Keo,2024-10-13,,8519,0,1,ZL,KPN,2,FLIRT,4,228,0
2435,Keo,2024-10-13,,8520,0,1,KPN,ZL,2,FLIRT,4,228,0
2436,Keo,2024-10-13,,8521,0,1,ZL,KPN,2,FLIRT,4,228,0
2437,Keo,2024-10-13,,8522,0,1,KPN,ZL,2,FLIRT,4,228,0
2438,Keo,2024-10-13,,8523,0,1,ZL,KPN,2,FLIRT,4,228,0
2439,Keo,2024-10-13,,8524,0,1,KPN,ZL,2,FLIRT,4,228,0
2440,Keo,2024-10-13,,8525,0,1,ZL,KPN,2,FLIRT,4,228,0
2441,Keo,2024-10-13,,8526,0,1,KPN,ZL,2,FLIRT,4,228,0
2442,Keo,2024-10-13,,8527,0,1,ZL,KPN,2,FLIRT,4,228,0
2443,Keo,2024-10-13,,8528,0,1,KPN,ZL,2,FLIRT,4,228,0
2444,Keo,2024-10-13,,8529,0,1,ZL,KPN,2,FLIRT,4,228,0
2445,Keo,2024-10-13,,8530,0,1,KPN,ZL,2,FLIRT,4,228,0
2446,Keo,2024-10-13,,8531,0,1,ZL,KPN,2,FLIRT,4,228,0
2447,Keo,2024-10-13,,8532,0,1,KPN,ZL,2,FLIRT,4,228,0
2448,Keo,2024-10-13,,8533,0,1,ZL,KPN,2,FLIRT,4,228,0
2449,Keo,2024-10-13,,8534,0,1,KPN,ZL,2,FLIRT,4,228,0
2450,Keo,2024-10-13,,8535,0,1,ZL,KPN,2,FLIRT,4,228,0
2451,Keo,2024-10-13,,8536,0,1,KPN,ZL,2,FLIRT,4,228,0
2452,Keo,2024-10-13,,8537,0,1,ZL,KPN,2,FLIRT,4,228,0
2453,Keo,2024-10-13,,8538,0,1,KPN,ZL,2,FLIRT,4,228,0
2454,Keo,2024-10-13,,8539,0,1,ZL,KPN,2,FLIRT,4,228,0
2455,Keo,2024-10-13,,8540,0,1,KPN,ZL,2,FLIRT,4,228,0
2456,Keo,2024-10-13,,8541,0,1,ZL,KPN,2,FLIRT,4,228,0
2457,Keo,2024-10-13,,8542,0,1,KPN,ZL,2,FLIRT,4,228,0
2458,Keo,2024-10-13,,8543,0,1,ZL,KPN,2,FLIRT,4,228,0
2459,Keo,2024-10-13,,8544,0,1,KPN,ZL,2,FLIRT,4,228,0
2460,Keo,2024-10-13,,8545,0,1,ZL,KPN,2,FLIRT,4,228,0
2461,Keo,2024-10-13,,8546,0,1,KPN,ZL,2,FLIRT,4,228,0
2462,Keo,2024-10-13,,8547,0,1,ZL,KPN,2,FLIRT,4,228,0
2463,Keo,2024-10-13,,8548,0,1,KPN,ZL,2,FLIRT,4,228,0
2464,Keo,2024-10-13,,8549,0,1,ZL,KPN,2,FLIRT,4,228,0
2465,Keo,2024-10-13,,8550,0,1,KPN,ZL,2,FLIRT,4,228,0
2466,Keo,2024-10-13,,8551,0,1,ZL,KPN,2,FLIRT,4,228,0
2467,Keo,2024-10-13,,8552,0,1,KPN,ZL,2,FLIRT,4,228,0
2468,Keo,2024-10-13,,8553,0,1,ZL,KPN,2,FLIRT,4,228,0
2469,Keo,2024-10-13,,8554,0,1,KPN,ZL,2,FLIRT,4,228,0
2470,Keo,2024-10-13,,8555,0,1,ZL,KPN,2,FLIRT,4,228,0
2471,Keo,2024-10-13,,8556,0,1,KPN,ZL,2,FLIRT,4,228,0
2472,Keo,2024-10-13,,8557,0,1,ZL,KPN,2,FLIRT,4,228,0
2473,Keo,2024-10-13,,8558,0,1,KPN,ZL,2,FLIRT,4,228,0
2474,Keo,2024-10-13,,8559,0,1,ZL,KPN,2,FLIRT,4,228,0
2475,Keo,2024-10-13,,8560,0,1,KPN,ZL,2,FLIRT,4,228,0
2476,Keo,2024-10-13,,8561,0,1,ZL,KPN,2,FLIRT,4,228,0
2477,Keo,2024-10-13,,8562,0,1,KPN,ZL,2,FLIRT,4,228,0
2478,Keo,2024-10-13,,8563,0,1,ZL,KPN,2,FLIRT,4,228,0
2479,Keo,2024-10-13,,8564,0,1,KPN,ZL,2,FLIRT,4,228,0
2480,Keo,2024-10-13,,8565,0,1,ZL,KPN,2,FLIRT,4,228,0
2481,Keo,2024-10-13,,8566,0,1,KPN,ZL,2,FLIRT,4,228,0
2482,Keo,2024-10-13,,8567,0,1,ZL,KPN,2,FLIRT,4,228,0
2483,Keo,2024-10-13,,8568,0,1,KPN,ZL,2,FLIRT,4,228,0
2484,Keo,2024-10-13,,8569,0,1,ZL,KPN,2,FLIRT,4,228,0
2485,Keo,2024-10-13,,8570,0,1,KPN,ZL,2,FLIRT,4,228,0
2486,Keo,2024-10-13,,8571,0,1,ZL,KPN,2,FLIRT,4,228,0
2487,Keo,2024-10-13,,8572,0,1,KPN,ZL,2,FLIRT,4,228,0
2488,Keo,2024-10-13,,8573,0,1,ZL,KPN,2,FLIRT,4,228,0
2489,Keo,2024-10-13,,8574,0,1,KPN,ZL,2,FLIRT,4,228,0
2490,Keo,2024-10-13,,8575,0,1,ZL,KPN,2,FLIRT,4,228,0
2491,Keo,2024-10-13,,8576,0,1,KPN,ZL,2,FLIRT,4,228,0
2492,Keo,2024-10-13,,8577,0,1,ZL,KPN,2,FLIRT,4,228,0
2493,Keo,2024-10-13,,8578,0,1,KPN,ZL,2,FLIRT,4,228,0
2494,Keo,2024-10-13,,8579,0,1,ZL,KPN,2,FLIRT,4,228,0
2495,Keo,2024-10-13,,8580,0,1,KPN,ZL,2,FLIRT,4,228,0
2496,Keo,2024-10-13,,8581,0,1,ZL,KPN,2,FLIRT,4,228,0
2497,Keo,2024-10-13,,8582,0,1,KPN,ZL,2,FLIRT,4,228,0
2498,Keo,2024-10-13,,8583,0,1,ZL,KPN,2,FLIRT,4,228,0
2499,Keo,2024-10-13,,8584,0,1,KPN,ZL,2,FLIRT,4,228,0
2500,Keo,2024-10-13,,8585,0,1,ZL,KPN,2,FLIRT,4,228,0
2501,Keo,2024-10-13,,8586,0,1,KPN,ZL,2,FLIRT,4,228,0
2502,Keo,2024-10-13,,8587,0,1,ZL,KPN,2,FLIRT,4,228,0
2503,Keo,2024-10-13,,8588,0,1,KPN,ZL,2,FLIRT,4,228,0
2504,Keo,2024-10-13,,8590,0,1,KPN,ZL,2,FLIRT,4,228,0
2505,Keo,2024-10-13,,8592,0,1,KPN,ZL,2,FLIRT,4,228,0
